ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
credit-approval_OneHotEncoder_smote_KNN,credit-approval,4,smote,KNN,NONE,NONE,OneHotEncoder,0.6903,0.6884,0.6850,0.6890,0.6866,0.4715
credit-approval_OneHotEncoder_borderline1_KNN,credit-approval,4,borderline1,KNN,NONE,NONE,OneHotEncoder,0.6642,0.6449,0.6642,0.6446,0.6493,0.4207
credit-approval_OneHotEncoder_borderline2_KNN,credit-approval,4,borderline2,KNN,NONE,NONE,OneHotEncoder,0.6848,0.6667,0.6848,0.6667,0.6712,0.4497
credit-approval_OneHotEncoder_smoteSVM_KNN,credit-approval,4,smoteSVM,KNN,NONE,NONE,OneHotEncoder,0.6785,0.6667,0.6780,0.6675,0.6706,0.4491
credit-approval_OneHotEncoder_geometric_smote_KNN,credit-approval,4,geometric_smote,KNN,NONE,NONE,OneHotEncoder,0.6795,0.6739,0.6769,0.6750,0.6753,0.4559
credit-approval_OneHotEncoder_dtosmote_KNN,credit-approval,4,dtosmote,KNN,solid_angle,7.0,OneHotEncoder,0.6713,0.6667,0.6678,0.6677,0.6672,0.4451
credit-approval_OrdinalEncoder_smote_KNN,credit-approval,4,smote,KNN,NONE,NONE,OrdinalEncoder,0.6434,0.6449,0.6301,0.6438,0.6343,0.4030
credit-approval_OrdinalEncoder_borderline1_KNN,credit-approval,4,borderline1,KNN,NONE,NONE,OrdinalEncoder,0.6261,0.6232,0.6197,0.6241,0.6213,0.3861
credit-approval_OrdinalEncoder_borderline2_KNN,credit-approval,4,borderline2,KNN,NONE,NONE,OrdinalEncoder,0.6550,0.6522,0.6495,0.6531,0.6507,0.4236
credit-approval_OrdinalEncoder_smoteSVM_KNN,credit-approval,4,smoteSVM,KNN,NONE,NONE,OrdinalEncoder,0.6456,0.6449,0.6370,0.6452,0.6400,0.4099
credit-approval_OrdinalEncoder_geometric_smote_KNN,credit-approval,4,geometric_smote,KNN,NONE,NONE,OrdinalEncoder,0.6166,0.6159,0.6072,0.6162,0.6104,0.3729
credit-approval_OrdinalEncoder_dtosmote_KNN,credit-approval,4,dtosmote,KNN,solid_angle,7.0,OrdinalEncoder,0.6511,0.6522,0.6393,0.6515,0.6433,0.4144
credit-approval_SumEncoder_smote_KNN,credit-approval,4,smote,KNN,NONE,NONE,SumEncoder,0.7128,0.7101,0.7091,0.7109,0.7096,0.5036
credit-approval_SumEncoder_borderline1_KNN,credit-approval,4,borderline1,KNN,NONE,NONE,SumEncoder,0.6848,0.6667,0.6848,0.6667,0.6712,0.4497
credit-approval_SumEncoder_borderline2_KNN,credit-approval,4,borderline2,KNN,NONE,NONE,SumEncoder,0.6931,0.6812,0.6929,0.6820,0.6852,0.4689
credit-approval_SumEncoder_smoteSVM_KNN,credit-approval,4,smoteSVM,KNN,NONE,NONE,SumEncoder,0.6879,0.6812,0.6861,0.6822,0.6833,0.4667
credit-approval_SumEncoder_geometric_smote_KNN,credit-approval,4,geometric_smote,KNN,NONE,NONE,SumEncoder,0.6890,0.6884,0.6816,0.6887,0.6844,0.4687
credit-approval_SumEncoder_dtosmote_KNN,credit-approval,4,dtosmote,KNN,solid_angle,7.0,SumEncoder,0.6839,0.6812,0.6793,0.6820,0.6802,0.4627
credit-approval_TargetEncoder_smote_KNN,credit-approval,4,smote,KNN,NONE,NONE,TargetEncoder,0.6550,0.6522,0.6495,0.6531,0.6507,0.4236
credit-approval_TargetEncoder_borderline1_KNN,credit-approval,4,borderline1,KNN,NONE,NONE,TargetEncoder,0.6905,0.6739,0.6906,0.6742,0.6784,0.4595
credit-approval_TargetEncoder_borderline2_KNN,credit-approval,4,borderline2,KNN,NONE,NONE,TargetEncoder,0.6735,0.6522,0.6734,0.6515,0.6564,0.4300
credit-approval_TargetEncoder_smoteSVM_KNN,credit-approval,4,smoteSVM,KNN,NONE,NONE,TargetEncoder,0.6940,0.6884,0.6918,0.6894,0.6900,0.4759
credit-approval_TargetEncoder_geometric_smote_KNN,credit-approval,4,geometric_smote,KNN,NONE,NONE,TargetEncoder,0.6535,0.6522,0.6461,0.6527,0.6486,0.4209
credit-approval_TargetEncoder_dtosmote_KNN,credit-approval,4,dtosmote,KNN,solid_angle,7.0,TargetEncoder,0.6734,0.6667,0.6712,0.6678,0.6687,0.4469
credit-approval_BaseNEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,BaseNEncoder,0.8407,0.8406,0.8294,0.8399,0.8336,0.6957
credit-approval_BaseNEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,BaseNEncoder,0.8190,0.8188,0.8054,0.8178,0.8100,0.6570
credit-approval_BaseNEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,BaseNEncoder,0.8067,0.8043,0.7837,0.8020,0.7890,0.6238
credit-approval_BaseNEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,BaseNEncoder,0.8258,0.8261,0.8179,0.8258,0.8213,0.6750
credit-approval_BaseNEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,BaseNEncoder,0.8039,0.8043,0.7939,0.8038,0.7979,0.6372
credit-approval_BaseNEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,BaseNEncoder,0.8185,0.8188,0.8088,0.8183,0.8127,0.6611
credit-approval_BinaryEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,BinaryEncoder,0.8185,0.8188,0.8088,0.8183,0.8127,0.6611
credit-approval_BinaryEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,BinaryEncoder,0.7686,0.7681,0.7482,0.7657,0.7532,0.5685
credit-approval_BinaryEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,BinaryEncoder,0.8043,0.8043,0.7905,0.8032,0.7952,0.6332
credit-approval_BinaryEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,BinaryEncoder,0.8190,0.8188,0.8054,0.8178,0.8100,0.6570
credit-approval_BinaryEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,BinaryEncoder,0.8407,0.8406,0.8294,0.8399,0.8336,0.6957
credit-approval_BinaryEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,BinaryEncoder,0.8076,0.8043,0.8075,0.8049,0.8058,0.6491
credit-approval_CatBoostEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,CatBoostEncoder,0.8133,0.8116,0.7928,0.8096,0.7981,0.6382
credit-approval_CatBoostEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,CatBoostEncoder,0.8645,0.8623,0.8466,0.8611,0.8518,0.7267
credit-approval_CatBoostEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,CatBoostEncoder,0.8605,0.8551,0.8341,0.8530,0.8397,0.7066
credit-approval_CatBoostEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,CatBoostEncoder,0.8517,0.8478,0.8284,0.8460,0.8339,0.6967
credit-approval_CatBoostEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,CatBoostEncoder,0.8581,0.8551,0.8375,0.8536,0.8429,0.7117
credit-approval_CatBoostEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,CatBoostEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_GLMMEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,GLMMEncoder,0.8270,0.8261,0.8248,0.8263,0.8254,0.6814
credit-approval_GLMMEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,GLMMEncoder,0.7836,0.7826,0.7801,0.7829,0.7813,0.6105
credit-approval_GLMMEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,GLMMEncoder,0.8403,0.8406,0.8328,0.8403,0.8360,0.6995
credit-approval_GLMMEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,GLMMEncoder,0.7896,0.7899,0.7756,0.7887,0.7803,0.6098
credit-approval_GLMMEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,GLMMEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
credit-approval_GLMMEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,GLMMEncoder,0.8365,0.8333,0.8373,0.8338,0.8351,0.6972
credit-approval_HashingEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,HashingEncoder,0.7089,0.7101,0.6954,0.7089,0.6999,0.4906
credit-approval_HashingEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,HashingEncoder,0.7530,0.7536,0.7367,0.7519,0.7416,0.5509
credit-approval_HashingEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,HashingEncoder,0.7481,0.7464,0.7446,0.7469,0.7454,0.5558
credit-approval_HashingEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,HashingEncoder,0.7601,0.7609,0.7492,0.7601,0.7534,0.5683
credit-approval_HashingEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,HashingEncoder,0.6948,0.6957,0.6840,0.6951,0.6880,0.4738
credit-approval_HashingEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,HashingEncoder,0.7459,0.7464,0.7275,0.7442,0.7325,0.5375
credit-approval_HelmertEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,HelmertEncoder,0.8258,0.8261,0.8179,0.8258,0.8213,0.6750
credit-approval_HelmertEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,HelmertEncoder,0.8337,0.8333,0.8305,0.8335,0.8318,0.6921
credit-approval_HelmertEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,HelmertEncoder,0.8331,0.8333,0.8237,0.8328,0.8275,0.6854
credit-approval_HelmertEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,HelmertEncoder,0.8414,0.8406,0.8396,0.8408,0.8401,0.7058
credit-approval_HelmertEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,HelmertEncoder,0.8699,0.8696,0.8592,0.8690,0.8632,0.7459
credit-approval_HelmertEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,HelmertEncoder,0.8260,0.8261,0.8145,0.8253,0.8188,0.6712
credit-approval_JamesSteinEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,JamesSteinEncoder,0.8696,0.8696,0.8660,0.8696,0.8677,0.7531
credit-approval_JamesSteinEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,JamesSteinEncoder,0.8260,0.8261,0.8145,0.8253,0.8188,0.6712
credit-approval_JamesSteinEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,JamesSteinEncoder,0.8476,0.8478,0.8420,0.8477,0.8445,0.7136
credit-approval_JamesSteinEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,JamesSteinEncoder,0.8563,0.8551,0.8409,0.8540,0.8458,0.7164
credit-approval_JamesSteinEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,JamesSteinEncoder,0.8407,0.8406,0.8294,0.8399,0.8336,0.6957
credit-approval_JamesSteinEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,JamesSteinEncoder,0.8407,0.8406,0.8294,0.8399,0.8336,0.6957
credit-approval_LeaveOneOutEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,LeaveOneOutEncoder,0.5719,0.4710,0.5673,0.3698,0.3116,0.0961
credit-approval_LeaveOneOutEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,LeaveOneOutEncoder,0.1954,0.4420,0.5580,0.2710,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,LeaveOneOutEncoder,0.3113,0.5580,0.4420,0.3997,0.0000,0.0000
credit-approval_LeaveOneOutEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,LeaveOneOutEncoder,0.5719,0.4710,0.5673,0.3698,0.3116,0.0961
credit-approval_MEstimateEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,MEstimateEncoder,0.8041,0.8043,0.7973,0.8042,0.8003,0.6409
credit-approval_MEstimateEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,MEstimateEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
credit-approval_MEstimateEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,MEstimateEncoder,0.8497,0.8478,0.8318,0.8465,0.8369,0.7016
credit-approval_MEstimateEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,MEstimateEncoder,0.8133,0.8116,0.7928,0.8096,0.7981,0.6382
credit-approval_MEstimateEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,MEstimateEncoder,0.8337,0.8333,0.8305,0.8335,0.8318,0.6921
credit-approval_MEstimateEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,MEstimateEncoder,0.8039,0.8043,0.7939,0.8038,0.7979,0.6372
credit-approval_OneHotEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,OneHotEncoder,0.8190,0.8188,0.8054,0.8178,0.8100,0.6570
credit-approval_OneHotEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,OneHotEncoder,0.8406,0.8406,0.8362,0.8406,0.8382,0.7029
credit-approval_OneHotEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,OneHotEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
credit-approval_OneHotEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,OneHotEncoder,0.8043,0.8043,0.7905,0.8032,0.7952,0.6332
credit-approval_OneHotEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,OneHotEncoder,0.8041,0.8043,0.7973,0.8042,0.8003,0.6409
credit-approval_OneHotEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,OneHotEncoder,0.8121,0.8116,0.7962,0.8103,0.8012,0.6429
credit-approval_OrdinalEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,OrdinalEncoder,0.7896,0.7899,0.7824,0.7897,0.7855,0.6174
credit-approval_OrdinalEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,OrdinalEncoder,0.7749,0.7754,0.7607,0.7741,0.7654,0.5868
credit-approval_OrdinalEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,OrdinalEncoder,0.7747,0.7754,0.7641,0.7747,0.7682,0.5908
credit-approval_OrdinalEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,OrdinalEncoder,0.7973,0.7971,0.7814,0.7957,0.7863,0.6192
credit-approval_OrdinalEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,OrdinalEncoder,0.7903,0.7899,0.7858,0.7900,0.7877,0.6206
credit-approval_OrdinalEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,OrdinalEncoder,0.7896,0.7899,0.7824,0.7897,0.7855,0.6174
credit-approval_SumEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,SumEncoder,0.8185,0.8188,0.8088,0.8183,0.8127,0.6611
credit-approval_SumEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,SumEncoder,0.8553,0.8551,0.8443,0.8545,0.8484,0.7206
credit-approval_SumEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,SumEncoder,0.8477,0.8478,0.8386,0.8474,0.8423,0.7100
credit-approval_SumEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,SumEncoder,0.8631,0.8623,0.8501,0.8615,0.8545,0.7311
credit-approval_SumEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,SumEncoder,0.8403,0.8406,0.8328,0.8403,0.8360,0.6995
credit-approval_SumEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,SumEncoder,0.7967,0.7971,0.7882,0.7967,0.7917,0.6273
credit-approval_TargetEncoder_smote_DTREE,credit-approval,4,smote,DTREE,NONE,NONE,TargetEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_TargetEncoder_borderline1_DTREE,credit-approval,4,borderline1,DTREE,NONE,NONE,TargetEncoder,0.8337,0.8333,0.8203,0.8324,0.8249,0.6813
credit-approval_TargetEncoder_borderline2_DTREE,credit-approval,4,borderline2,DTREE,NONE,NONE,TargetEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
credit-approval_TargetEncoder_smoteSVM_DTREE,credit-approval,4,smoteSVM,DTREE,NONE,NONE,TargetEncoder,0.8258,0.8261,0.8179,0.8258,0.8213,0.6750
credit-approval_TargetEncoder_geometric_smote_DTREE,credit-approval,4,geometric_smote,DTREE,NONE,NONE,TargetEncoder,0.8631,0.8623,0.8501,0.8615,0.8545,0.7311
credit-approval_TargetEncoder_dtosmote_DTREE,credit-approval,4,dtosmote,DTREE,solid_angle,7.0,TargetEncoder,0.8116,0.8116,0.8065,0.8116,0.8087,0.6544
credit-approval_BaseNEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,BaseNEncoder,0.8771,0.8768,0.8752,0.8769,0.8760,0.7674
credit-approval_BaseNEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,BaseNEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_BaseNEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,BaseNEncoder,0.8559,0.8551,0.8545,0.8553,0.8548,0.7307
credit-approval_BaseNEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,BaseNEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_BaseNEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,BaseNEncoder,0.8482,0.8478,0.8454,0.8479,0.8465,0.7168
credit-approval_BaseNEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,BaseNEncoder,0.8782,0.8768,0.8786,0.8771,0.8777,0.7701
credit-approval_BinaryEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,BinaryEncoder,0.8926,0.8913,0.8935,0.8915,0.8923,0.7961
credit-approval_BinaryEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,BinaryEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_BinaryEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,BinaryEncoder,0.8677,0.8623,0.8705,0.8628,0.8657,0.7488
credit-approval_BinaryEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,BinaryEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_BinaryEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,BinaryEncoder,0.7872,0.7826,0.7562,0.7786,0.7610,0.5806
credit-approval_BinaryEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,BinaryEncoder,0.8717,0.8696,0.8728,0.8699,0.8711,0.7585
credit-approval_CatBoostEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,CatBoostEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_CatBoostEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,CatBoostEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_CatBoostEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,CatBoostEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_CatBoostEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,CatBoostEncoder,0.8549,0.8551,0.8477,0.8548,0.8508,0.7244
credit-approval_CatBoostEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,CatBoostEncoder,0.8152,0.8116,0.7894,0.8089,0.7948,0.6331
credit-approval_CatBoostEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,CatBoostEncoder,0.8771,0.8768,0.8752,0.8769,0.8760,0.7674
credit-approval_GLMMEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,GLMMEncoder,0.8926,0.8913,0.8935,0.8915,0.8923,0.7961
credit-approval_GLMMEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,GLMMEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_GLMMEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,GLMMEncoder,0.8916,0.8913,0.8900,0.8914,0.8907,0.7934
credit-approval_GLMMEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,GLMMEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_GLMMEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,GLMMEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_GLMMEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,GLMMEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_HashingEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,HashingEncoder,0.7821,0.7826,0.7699,0.7817,0.7743,0.6003
credit-approval_HashingEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,HashingEncoder,0.7967,0.7971,0.7848,0.7962,0.7891,0.6235
credit-approval_HashingEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,HashingEncoder,0.7893,0.7899,0.7790,0.7892,0.7830,0.6138
credit-approval_HashingEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,HashingEncoder,0.7967,0.7971,0.7848,0.7962,0.7891,0.6235
credit-approval_HashingEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,HashingEncoder,0.7607,0.7609,0.7424,0.7588,0.7474,0.5597
credit-approval_HashingEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,HashingEncoder,0.7821,0.7826,0.7699,0.7817,0.7743,0.6003
credit-approval_HelmertEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,HelmertEncoder,0.8549,0.8551,0.8477,0.8548,0.8508,0.7244
credit-approval_HelmertEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,HelmertEncoder,0.8703,0.8696,0.8694,0.8698,0.8695,0.7560
credit-approval_HelmertEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,HelmertEncoder,0.8703,0.8696,0.8694,0.8698,0.8695,0.7560
credit-approval_HelmertEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,HelmertEncoder,0.8553,0.8551,0.8443,0.8545,0.8484,0.7206
credit-approval_HelmertEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,HelmertEncoder,0.8114,0.8116,0.7996,0.8108,0.8040,0.6471
credit-approval_HelmertEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,HelmertEncoder,0.8477,0.8478,0.8386,0.8474,0.8423,0.7100
credit-approval_JamesSteinEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,JamesSteinEncoder,0.8821,0.8768,0.8854,0.8772,0.8803,0.7743
credit-approval_JamesSteinEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,JamesSteinEncoder,0.8798,0.8768,0.8820,0.8772,0.8791,0.7724
credit-approval_JamesSteinEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,JamesSteinEncoder,0.8798,0.8768,0.8820,0.8772,0.8791,0.7724
credit-approval_JamesSteinEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,JamesSteinEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_JamesSteinEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,JamesSteinEncoder,0.7192,0.7174,0.7148,0.7180,0.7160,0.5128
credit-approval_JamesSteinEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,JamesSteinEncoder,0.8771,0.8768,0.8752,0.8769,0.8760,0.7674
credit-approval_LeaveOneOutEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,LeaveOneOutEncoder,0.8782,0.8768,0.8786,0.8771,0.8777,0.7701
credit-approval_LeaveOneOutEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,LeaveOneOutEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_LeaveOneOutEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,LeaveOneOutEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_LeaveOneOutEncoder_smoteSVM_LRG,credit-approval,4,smoteSVM,LRG,NONE,NONE,LeaveOneOutEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_LeaveOneOutEncoder_geometric_smote_LRG,credit-approval,4,geometric_smote,LRG,NONE,NONE,LeaveOneOutEncoder,0.7566,0.7536,0.7265,0.7491,0.7307,0.5354
credit-approval_LeaveOneOutEncoder_dtosmote_LRG,credit-approval,4,dtosmote,LRG,solid_angle,7.0,LeaveOneOutEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
credit-approval_MEstimateEncoder_smote_LRG,credit-approval,4,smote,LRG,NONE,NONE,MEstimateEncoder,0.8572,0.8551,0.8579,0.8554,0.8564,0.7332
credit-approval_MEstimateEncoder_borderline1_LRG,credit-approval,4,borderline1,LRG,NONE,NONE,MEstimateEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_MEstimateEncoder_borderline2_LRG,credit-approval,4,borderline2,LRG,NONE,NONE,MEstimateEncoder,0.8881,0.8841,0.8911,0.8844,0.8871,0.7863
